trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes
9900297919,Walk Up,411,2015-10-10 11:12:16 UTC,1006,Zilker Park West,1006,Zilker Park West,1
9900297994,Walk Up,509,2015-10-10 13:12:02 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,10
9900298001,Walk Up,105,2015-10-10 13:12:51 UTC,2576,Rainey @ River St,1006,Zilker Park West,34
9900298114,Walk Up,229,2015-10-10 17:12:07 UTC,2546,ACC - West & 12th Street,2541,State Capitol @ 14th & Colorado,4
9900298125,Walk Up,432,2015-10-10 16:12:16 UTC,1006,Zilker Park West,1006,Zilker Park West,1
9900298129,Walk Up,479,2015-10-10 16:12:41 UTC,2536,Waller & 6th St.,1006,Zilker Park West,28
9900298221,Weekender,969,2015-10-10 03:12:27 UTC,2536,Waller & 6th St.,3293,East 2nd & Pedernales,8
9900298320,Weekender,221,2015-10-10 15:12:49 UTC,2823,Capital Metro HQ - East 5th at Broadway,2536,Waller & 6th St.,13
9900298323,Walk Up,670,2015-10-10 15:12:17 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,129
9900298324,Walk Up,104,2015-10-10 15:12:48 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,8
9900298331,Walk Up,283,2015-10-10 15:12:10 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,16
9900298333,Walk Up,747,2015-10-10 15:12:58 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,78
9900298414,Weekender,97,2015-10-10 20:12:03 UTC,1006,Zilker Park West,1006,Zilker Park West,2
9900298436,Walk Up,663,2015-10-10 21:12:19 UTC,2712,Toomey Rd @ South Lamar,2536,Waller & 6th St.,21
9900298437,Walk Up,735,2015-10-10 21:12:40 UTC,2712,Toomey Rd @ South Lamar,2576,Rainey @ River St,20
9900298526,Walk Up,190,2015-10-10 13:12:25 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,141
9900298527,Walk Up,79,2015-10-10 13:12:06 UTC,1007,Lavaca & 6th,3293,East 2nd & Pedernales,78
9900298552,Weekender,958,2015-10-10 15:12:18 UTC,2823,Capital Metro HQ - East 5th at Broadway,2536,Waller & 6th St.,12
9900298598,Walk Up,936,2015-10-10 17:12:08 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,0
9900298600,Walk Up,922,2015-10-10 17:12:40 UTC,1006,Zilker Park West,1006,Zilker Park West,34
9900298601,Walk Up,563,2015-10-10 17:12:20 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,12
9900298620,Weekender,546,2015-10-10 19:12:19 UTC,1006,Zilker Park West,1006,Zilker Park West,2
9900298624,Walk Up,663,2015-10-10 19:12:22 UTC,1006,Zilker Park West,2712,Toomey Rd @ South Lamar,8
9900298659,Walk Up,547,2015-10-10 21:12:41 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900298699,Weekender,26,2015-10-10 09:12:39 UTC,2568,East 11th St. at Victory Grill,2561,State Capitol Visitors Garage @ San Jacinto & 12th,9
9900298712,Walk Up,712,2015-10-10 10:12:13 UTC,2541,State Capitol @ 14th & Colorado,1006,Zilker Park West,28
9900298750,Walk Up,970,2015-10-10 13:12:02 UTC,1007,Lavaca & 6th,3293,East 2nd & Pedernales,79
9900298790,Walk Up,920,2015-10-10 15:12:57 UTC,1007,Lavaca & 6th,2541,State Capitol @ 14th & Colorado,26
9900298791,Walk Up,283,2015-10-10 15:12:11 UTC,1007,Lavaca & 6th,2541,State Capitol @ 14th & Colorado,25
9900298810,Walk Up,,2015-10-10 15:12:27 UTC,3293,East 2nd & Pedernales,2576,Rainey @ River St,12
9900298843,Walk Up,877,2015-10-10 17:12:54 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,10
9900298866,Walk Up,191,2015-10-10 19:12:44 UTC,1006,Zilker Park West,2712,Toomey Rd @ South Lamar,8
9900298885,Walk Up,668,2015-10-10 21:12:27 UTC,1006,Zilker Park West,2576,Rainey @ River St,27
9900298926,Walk Up,263,2015-10-10 15:12:54 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,82
9900298956,Explorer,998,2015-10-10 17:12:43 UTC,2546,ACC - West & 12th Street,2541,State Capitol @ 14th & Colorado,5
9900298958,Walk Up,513,2015-10-10 17:12:06 UTC,1007,Lavaca & 6th,1006,Zilker Park West,18
9900299043,Walk Up,27,2015-10-10 10:12:53 UTC,2576,Rainey @ River St,2576,Rainey @ River St,1
9900299082,Walk Up,397,2015-10-10 12:12:37 UTC,2536,Waller & 6th St.,1006,Zilker Park West,34
9900299097,Walk Up,176,2015-10-10 13:12:31 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,142
9900299138,Walk Up,93,2015-10-10 10:12:26 UTC,2541,State Capitol @ 14th & Colorado,1006,Zilker Park West,30
9900299141,Walk Up,514,2015-10-10 11:12:48 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,1
9900299178,Walk Up,409,2015-10-10 12:12:36 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,12
9900299179,Walk Up,201,2015-10-10 12:12:11 UTC,2536,Waller & 6th St.,1006,Zilker Park West,33
9900299209,Walk Up,957,2015-10-10 14:12:52 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,36
9900299233,Walk Up,999,2015-10-10 15:12:33 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,8
9900299244,Walk Up,517,2015-10-10 15:12:37 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,81
9900299247,Walk Up,765,2015-10-10 15:12:36 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,77
9900299268,Walk Up,157,2015-10-10 17:12:42 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,1
9900299274,Walk Up,877,2015-10-10 17:12:22 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900299314,Walk Up,995,2015-10-10 21:12:49 UTC,1006,Zilker Park West,2576,Rainey @ River St,27
9900299325,Walk Up,712,2015-10-10 21:12:57 UTC,2712,Toomey Rd @ South Lamar,2576,Rainey @ River St,22
9900299353,Weekender,387,2015-10-10 09:12:10 UTC,2568,East 11th St. at Victory Grill,2561,State Capitol Visitors Garage @ San Jacinto & 12th,8
9900299394,Walk Up,934,2015-10-10 12:12:28 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900299409,Walk Up,865,2015-10-10 13:12:45 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,11
9900299456,Walk Up,920,2015-10-10 15:12:24 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,17
9900299463,Weekender,958,2015-10-10 15:12:00 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900299468,Walk Up,446,2015-10-10 15:12:16 UTC,1006,Zilker Park West,1006,Zilker Park West,12
9900299514,Weekender,546,2015-10-10 19:12:32 UTC,1006,Zilker Park West,1006,Zilker Park West,11
9900299576,Local365,140,2015-10-10 10:12:21 UTC,1008,Nueces @ 3rd,1006,Zilker Park West,20
9900299648,Local365,555,2015-10-10 22:12:40 UTC,2568,East 11th St. at Victory Grill,2576,Rainey @ River St,10
9900299680,Local365,925,2015-10-10 12:12:56 UTC,2712,Toomey Rd @ South Lamar,2576,Rainey @ River St,21
9900299712,Local365,411,2015-10-10 11:12:38 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,7
9900299713,Local365,127,2015-10-10 11:12:43 UTC,1006,Zilker Park West,1006,Zilker Park West,12
9900299715,Local365,655,2015-10-10 12:12:39 UTC,2568,East 11th St. at Victory Grill,2544,East 6th & Pedernales St.,7
9900299717,Local365,407,2015-10-10 12:12:18 UTC,2712,Toomey Rd @ South Lamar,2576,Rainey @ River St,20
9900299718,Local365,520,2015-10-10 13:12:55 UTC,2568,East 11th St. at Victory Grill,1006,Zilker Park West,27
9900299727,Local365,563,2015-10-10 18:12:56 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,16
9900299741,Local365,541,2015-10-10 23:12:22 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,6
9900299743,Local365,411,2015-10-10 00:12:40 UTC,2576,Rainey @ River St,2712,Toomey Rd @ South Lamar,15
9900299744,Local30,958,2015-10-10 04:12:12 UTC,3291,11th & San Jacinto,2823,Capital Metro HQ - East 5th at Broadway,12
9900299747,Local365,625,2015-10-10 12:12:00 UTC,2576,Rainey @ River St,1006,Zilker Park West,23
9900299749,Local365,15,2015-10-10 12:12:18 UTC,1008,Nueces @ 3rd,1006,Zilker Park West,14
9900299789,Local365,27,2015-10-10 12:12:40 UTC,2576,Rainey @ River St,1006,Zilker Park West,23
9900299810,Local30,963,2015-10-10 15:12:47 UTC,1008,Nueces @ 3rd,1006,Zilker Park West,27
9900299818,Local365,208,2015-10-10 18:12:52 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,15
9900299828,Local365,541,2015-10-10 23:12:57 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900299843,Local365,207,2015-10-10 18:12:31 UTC,1006,Zilker Park West,1006,Zilker Park West,2
9900299908,Weekender,523,2015-10-11 12:12:21 UTC,2823,Capital Metro HQ - East 5th at Broadway,2712,Toomey Rd @ South Lamar,35
9900299952,Walk Up,774,2015-10-11 00:12:39 UTC,1007,Lavaca & 6th,2536,Waller & 6th St.,62
9900299964,Walk Up,37,2015-10-11 13:12:30 UTC,3293,East 2nd & Pedernales,2544,East 6th & Pedernales St.,4
9900299986,Walk Up,235,2015-10-11 10:12:38 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,56
9900299990,Walk Up,101,2015-10-11 10:12:22 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,0
9900300019,Walk Up,877,2015-10-11 16:12:40 UTC,1007,Lavaca & 6th,1006,Zilker Park West,27
9900300030,Explorer,897,2015-10-11 15:12:12 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,45
9900300031,Explorer,397,2015-10-11 21:12:28 UTC,1006,Zilker Park West,2546,ACC - West & 12th Street,22
9900300059,Walk Up,334,2015-10-11 13:12:54 UTC,1007,Lavaca & 6th,1006,Zilker Park West,36
9900300060,Walk Up,520,2015-10-11 13:12:35 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900300107,Walk Up,664,2015-10-11 15:12:43 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,20
9900300124,Walk Up,878,2015-10-11 15:12:07 UTC,1007,Lavaca & 6th,1006,Zilker Park West,18
9900300164,Walk Up,976,2015-10-11 16:12:39 UTC,3291,11th & San Jacinto,2712,Toomey Rd @ South Lamar,37
9900300170,Walk Up,546,2015-10-11 19:12:07 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,12
9900300174,Walk Up,520,2015-10-11 17:12:57 UTC,1007,Lavaca & 6th,2712,Toomey Rd @ South Lamar,22
9900300176,Walk Up,546,2015-10-11 21:12:14 UTC,1006,Zilker Park West,1007,Lavaca & 6th,0
9900300179,Walk Up,545,2015-10-11 19:12:53 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,13
9900300194,Walk Up,40,2015-10-11 18:12:41 UTC,1008,Nueces @ 3rd,1006,Zilker Park West,18
9900300222,Walk Up,150,2015-10-11 21:12:26 UTC,1006,Zilker Park West,2536,Waller & 6th St.,28
9900300333,Explorer,647,2015-10-11 15:12:11 UTC,1006,Zilker Park West,2546,ACC - West & 12th Street,18
9900300361,Walk Up,919,2015-10-11 16:12:16 UTC,2576,Rainey @ River St,2712,Toomey Rd @ South Lamar,32
9900300387,Walk Up,,2015-10-11 19:12:41 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,13
9900300446,Walk Up,86,2015-10-11 10:12:20 UTC,2541,State Capitol @ 14th & Colorado,3291,11th & San Jacinto,6
9900300447,Walk Up,141,2015-10-11 10:12:19 UTC,2541,State Capitol @ 14th & Colorado,1006,Zilker Park West,27
9900300488,Walk Up,878,2015-10-11 13:12:47 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900300501,Walk Up,871,2015-10-11 13:12:55 UTC,2576,Rainey @ River St,1006,Zilker Park West,38
9900300504,Walk Up,55,2015-10-11 13:12:17 UTC,2576,Rainey @ River St,1006,Zilker Park West,35
9900300513,Walk Up,273,2015-10-11 14:12:28 UTC,1006,Zilker Park West,2712,Toomey Rd @ South Lamar,13
9900300527,Walk Up,520,2015-10-11 15:12:27 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900300580,Weekender,545,2015-10-11 21:12:31 UTC,1006,Zilker Park West,2576,Rainey @ River St,27
9900300583,Walk Up,208,2015-10-11 21:12:54 UTC,1006,Zilker Park West,2546,ACC - West & 12th Street,34
9900300638,Walk Up,326,2015-10-11 10:12:36 UTC,2546,ACC - West & 12th Street,2712,Toomey Rd @ South Lamar,40
9900300661,Walk Up,507,2015-10-11 12:12:27 UTC,1008,Nueces @ 3rd,1006,Zilker Park West,18
9900300669,Weekender,24,2015-10-11 12:12:56 UTC,2823,Capital Metro HQ - East 5th at Broadway,2712,Toomey Rd @ South Lamar,37
9900300694,Walk Up,288,2015-10-11 13:12:36 UTC,2576,Rainey @ River St,1006,Zilker Park West,37
9900300750,Walk Up,511,2015-10-11 16:12:15 UTC,3291,11th & San Jacinto,2712,Toomey Rd @ South Lamar,36
9900300756,Walk Up,177,2015-10-11 17:12:05 UTC,1007,Lavaca & 6th,2712,Toomey Rd @ South Lamar,18
9900300783,Walk Up,302,2015-10-11 21:12:44 UTC,1006,Zilker Park West,1007,Lavaca & 6th,0
9900300788,Walk Up,660,2015-10-11 21:12:01 UTC,1006,Zilker Park West,2536,Waller & 6th St.,27
9900300796,Walk Up,133,2015-10-11 21:12:03 UTC,1006,Zilker Park West,1006,Zilker Park West,2
9900300829,Walk Up,464,2015-10-11 10:12:42 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,11
9900300830,Walk Up,507,2015-10-11 10:12:54 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,11
9900300835,Walk Up,853,2015-10-11 10:12:27 UTC,2541,State Capitol @ 14th & Colorado,1006,Zilker Park West,28
9900300836,Walk Up,288,2015-10-11 10:12:46 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,57
9900300876,Walk Up,311,2015-10-11 13:12:47 UTC,3293,East 2nd & Pedernales,2544,East 6th & Pedernales St.,3
9900300887,Walk Up,522,2015-10-11 13:12:00 UTC,2576,Rainey @ River St,1006,Zilker Park West,36
9900300904,Walk Up,919,2015-10-11 14:12:41 UTC,2541,State Capitol @ 14th & Colorado,1008,Nueces @ 3rd,22
9900300927,Walk Up,925,2015-10-11 16:12:18 UTC,2576,Rainey @ River St,2712,Toomey Rd @ South Lamar,33
9900300929,Walk Up,870,2015-10-11 16:12:07 UTC,2576,Rainey @ River St,2712,Toomey Rd @ South Lamar,31
9900300971,Weekender,860,2015-10-11 21:12:14 UTC,1006,Zilker Park West,2576,Rainey @ River St,27
9900300983,Walk Up,133,2015-10-11 21:12:25 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,20
9900300984,Walk Up,709,2015-10-11 21:12:58 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,20
9900300999,Walk Up,282,2015-10-11 00:12:24 UTC,1007,Lavaca & 6th,2536,Waller & 6th St.,63
9900301010,Walk Up,871,2015-10-11 10:12:08 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,81
9900301020,Weekender,822,2015-10-11 11:12:28 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900301086,Walk Up,963,2015-10-11 14:12:13 UTC,2541,State Capitol @ 14th & Colorado,1008,Nueces @ 3rd,21
9900301125,Walk Up,124,2015-10-11 16:12:22 UTC,2576,Rainey @ River St,2576,Rainey @ River St,1
9900301159,Walk Up,937,2015-10-11 21:12:22 UTC,1006,Zilker Park West,2546,ACC - West & 12th Street,34
9900301195,Weekender,220,2015-10-11 08:12:38 UTC,2568,East 11th St. at Victory Grill,3293,East 2nd & Pedernales,13
9900301196,Weekender,382,2015-10-11 08:12:02 UTC,2568,East 11th St. at Victory Grill,3293,East 2nd & Pedernales,11
9900301201,Walk Up,503,2015-10-11 10:12:11 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,10
9900301242,Walk Up,306,2015-10-11 13:12:13 UTC,1007,Lavaca & 6th,1006,Zilker Park West,36
9900301249,Weekender,523,2015-10-11 13:12:34 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,9
9900301298,Weekender,575,2015-10-11 16:12:54 UTC,2568,East 11th St. at Victory Grill,1006,Zilker Park West,33
9900301319,Walk Up,910,2015-10-11 18:12:03 UTC,1008,Nueces @ 3rd,1006,Zilker Park West,18
9900301328,Walk Up,421,2015-10-11 19:12:42 UTC,1006,Zilker Park West,1007,Lavaca & 6th,0
9900301376,Local365,410,2015-10-11 17:12:22 UTC,1006,Zilker Park West,1006,Zilker Park West,1
9900301381,Local365,106,2015-10-11 15:12:38 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,9
9900301383,Local365,219,2015-10-11 16:12:58 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,7
9900301408,Local365,922,2015-10-11 16:12:07 UTC,2712,Toomey Rd @ South Lamar,1006,Zilker Park West,7
9900301488,Annual,153,2015-10-11 14:12:46 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,5
9900301491,Local365,895,2015-10-11 15:12:21 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,45
9900301492,Local365,393,2015-10-11 16:12:56 UTC,1008,Nueces @ 3rd,2544,East 6th & Pedernales St.,21
9900301502,Local365,863,2015-10-11 20:12:21 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,26
9900301525,Local365,106,2015-10-11 16:12:55 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,1
9900301527,Local365,106,2015-10-11 16:12:49 UTC,1008,Nueces @ 3rd,2544,East 6th & Pedernales St.,21
9900301535,Local365,747,2015-10-11 20:12:53 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,17
9900301537,Local365,133,2015-10-11 21:12:46 UTC,1006,Zilker Park West,1006,Zilker Park West,2
9900301547,Local365,579,2015-10-11 11:12:40 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,1
9900301568,Local365,393,2015-10-11 15:12:59 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,10
9900301579,Local365,88,2015-10-11 20:12:10 UTC,1006,Zilker Park West,1008,Nueces @ 3rd,22
9900301581,Local365,576,2015-10-11 21:12:14 UTC,1006,Zilker Park West,1006,Zilker Park West,5
9900301631,Local365,224,2015-10-11 15:12:40 UTC,1006,Zilker Park West,2546,ACC - West & 12th Street,19
9900301635,Local365,124,2015-10-11 18:12:55 UTC,2712,Toomey Rd @ South Lamar,2712,Toomey Rd @ South Lamar,0
9900301645,Weekender,132,2015-10-12 09:12:45 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,102
9900301712,Walk Up,344,2015-10-12 19:12:28 UTC,2568,East 11th St. at Victory Grill,2576,Rainey @ River St,12
9900301721,Walk Up,965,2015-10-12 13:12:18 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,296
9900301729,Walk Up,919,2015-10-12 13:12:47 UTC,2541,State Capitol @ 14th & Colorado,1008,Nueces @ 3rd,10
9900301730,Walk Up,554,2015-10-12 13:12:25 UTC,2541,State Capitol @ 14th & Colorado,1008,Nueces @ 3rd,9
9900301848,Walk Up,89,2015-10-12 02:12:14 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,162
9900301898,Walk Up,113,2015-10-12 19:12:49 UTC,2536,Waller & 6th St.,2544,East 6th & Pedernales St.,11
9900301911,Walk Up,468,2015-10-12 13:12:34 UTC,2568,East 11th St. at Victory Grill,2568,East 11th St. at Victory Grill,297
9900301954,Walk Up,428,2015-10-12 19:12:15 UTC,2568,East 11th St. at Victory Grill,2576,Rainey @ River St,12
9900301979,Walk Up,348,2015-10-12 02:12:31 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,162
9900301983,Weekender,544,2015-10-12 09:12:13 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,102
9900302043,Walk Up,190,2015-10-12 21:12:38 UTC,3291,11th & San Jacinto,3291,11th & San Jacinto,53
9900302045,Walk Up,747,2015-10-12 02:12:33 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,163
9900302307,Local365,554,2015-10-12 21:12:20 UTC,1008,Nueces @ 3rd,3291,11th & San Jacinto,9
9900302128,Walk Up,513,2015-10-12 13:12:09 UTC,2541,State Capitol @ 14th & Colorado,1008,Nueces @ 3rd,9
9900302173,Local365,860,2015-10-12 10:12:40 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,4
9900302182,Local365,241,2015-10-12 10:12:05 UTC,2568,East 11th St. at Victory Grill,2546,ACC - West & 12th Street,10
9900302192,Local365,207,2015-10-12 00:12:01 UTC,2536,Waller & 6th St.,2712,Toomey Rd @ South Lamar,11
9900302197,Local365,577,2015-10-12 10:12:30 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,10
9900302262,Local365,411,2015-10-12 00:12:31 UTC,2536,Waller & 6th St.,2712,Toomey Rd @ South Lamar,11
9900302263,Local365,276,2015-10-12 07:12:51 UTC,2712,Toomey Rd @ South Lamar,1008,Nueces @ 3rd,12
9900302273,Local365,285,2015-10-12 13:12:12 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,5
9900302283,Local365,49,2015-10-12 17:12:05 UTC,1008,Nueces @ 3rd,1007,Lavaca & 6th,0
9900302381,Local365,577,2015-10-12 10:12:58 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,1
9900302403,Walk Up,864,2015-10-13 11:12:48 UTC,2568,East 11th St. at Victory Grill,2712,Toomey Rd @ South Lamar,39
9900302446,RideScout Single Ride,367,2015-10-13 17:12:49 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900302516,Walk Up,936,2015-10-13 11:12:04 UTC,2568,East 11th St. at Victory Grill,2712,Toomey Rd @ South Lamar,38
9900302584,Walk Up,577,2015-10-13 18:12:38 UTC,2541,State Capitol @ 14th & Colorado,2544,East 6th & Pedernales St.,84
9900302687,Local365,169,2015-10-13 18:12:41 UTC,1008,Nueces @ 3rd,3291,11th & San Jacinto,11
9900302689,Local365,178,2015-10-13 21:12:20 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900302722,Local30,221,2015-10-13 17:12:25 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,1
9900302772,Local365,285,2015-10-13 10:12:34 UTC,1008,Nueces @ 3rd,1007,Lavaca & 6th,0
9900302801,Local365,465,2015-10-13 15:12:49 UTC,2545,ACC - Rio Grande & 12th,1008,Nueces @ 3rd,5
9900302820,Local365,922,2015-10-13 08:12:56 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900302866,Local365,178,2015-10-13 21:12:50 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,0
9900302872,Local365,190,2015-10-13 08:12:04 UTC,3291,11th & San Jacinto,1008,Nueces @ 3rd,5
9900302874,Local365,839,2015-10-13 09:12:18 UTC,3293,East 2nd & Pedernales,2823,Capital Metro HQ - East 5th at Broadway,4
9900302918,Walk Up,576,2015-10-14 11:12:18 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,0
9900303101,Local365,178,2015-10-14 08:12:14 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900303052,Local365,669,2015-10-14 19:12:45 UTC,2546,ACC - West & 12th Street,2576,Rainey @ River St,17
9900303065,Local365,349,2015-10-14 11:12:42 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,28
9900303087,Local365,97,2015-10-14 16:12:10 UTC,1007,Lavaca & 6th,1007,Lavaca & 6th,0
9900303158,Local365,962,2015-10-14 15:12:51 UTC,2546,ACC - West & 12th Street,2546,ACC - West & 12th Street,27
9900303169,Local365,669,2015-10-14 19:12:00 UTC,2576,Rainey @ River St,2536,Waller & 6th St.,8
9900303180,Local365,839,2015-10-14 08:12:14 UTC,2823,Capital Metro HQ - East 5th at Broadway,2544,East 6th & Pedernales St.,5
9900303186,Local365,104,2015-10-14 12:12:04 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,23
9900303220,Local365,270,2015-10-14 09:12:35 UTC,2576,Rainey @ River St,1007,Lavaca & 6th,0
9900303223,Local365,621,2015-10-14 11:12:40 UTC,2823,Capital Metro HQ - East 5th at Broadway,2823,Capital Metro HQ - East 5th at Broadway,28
9900303233,Local365,208,2015-10-14 16:12:44 UTC,1007,Lavaca & 6th,1008,Nueces @ 3rd,3
9900303243,Local365,25,2015-10-14 18:12:51 UTC,3293,East 2nd & Pedernales,3293,East 2nd & Pedernales,19
9900303244,Local365,995,2015-10-14 18:12:25 UTC,1007,Lavaca & 6th,2576,Rainey @ River St,7
9900303265,Local365,910,2015-10-14 14:12:37 UTC,1008,Nueces @ 3rd,1008,Nueces @ 3rd,24
9900303310,Local365,198,2015-10-14 21:12:06 UTC,2546,ACC - West & 12th Street,2568,East 11th St. at Victory Grill,11
9900303343,Weekender,64,2015-10-15 09:12:18 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,35
9900303378,Walk Up,464,2015-10-15 18:12:01 UTC,2536,Waller & 6th St.,2568,East 11th St. at Victory Grill,5
9900303379,Walk Up,464,2015-10-15 18:12:56 UTC,2568,East 11th St. at Victory Grill,2536,Waller & 6th St.,6
9900303400,Weekender,539,2015-10-15 09:12:57 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,36
9900303401,Weekender,539,2015-10-15 10:12:16 UTC,2541,State Capitol @ 14th & Colorado,2536,Waller & 6th St.,18
9900303420,Walk Up,546,2015-10-15 18:12:16 UTC,2536,Waller & 6th St.,2568,East 11th St. at Victory Grill,5
9900303428,Weekender,236,2015-10-15 09:12:20 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,35
9900303429,Weekender,709,2015-10-15 10:12:58 UTC,2541,State Capitol @ 14th & Colorado,2536,Waller & 6th St.,19
9900303483,Weekender,464,2015-10-15 10:12:01 UTC,2541,State Capitol @ 14th & Colorado,2536,Waller & 6th St.,19
9900303505,Walk Up,546,2015-10-15 18:12:08 UTC,2568,East 11th St. at Victory Grill,2536,Waller & 6th St.,5
9900303535,Weekender,464,2015-10-15 09:12:58 UTC,2541,State Capitol @ 14th & Colorado,2541,State Capitol @ 14th & Colorado,34
9900303537,Weekender,64,2015-10-15 10:12:19 UTC,2541,State Capitol @ 14th & Colorado,2536,Waller & 6th St.,19
9900303597,Local365,165,2015-10-15 20:12:21 UTC,1007,Lavaca & 6th,2576,Rainey @ River St,9
9900303617,Local365,669,2015-10-15 08:12:56 UTC,2536,Waller & 6th St.,1007,Lavaca & 6th,0
9900303659,Local365,514,2015-10-15 01:12:01 UTC,2536,Waller & 6th St.,2536,Waller & 6th St.,3
9900303680,Local365,995,2015-10-15 18:12:40 UTC,1007,Lavaca & 6th,1008,Nueces @ 3rd,3
